event_id,label,attack_type,attack_subtype
evt-343fb376,normal,normal,normal
evt-9d5648a0,normal,normal,normal
evt-9a4d47aa,normal,normal,normal
evt-27ecc38e,normal,normal,normal
evt-ef6f98ae,normal,normal,normal
evt-adc175ff,normal,normal,normal
evt-a92a4113,normal,normal,normal
evt-0297ff41,normal,normal,normal
evt-4ab623f9,normal,normal,normal
evt-b3af7f37,normal,normal,normal
evt-33ddaef3,normal,normal,normal
evt-10479503,normal,normal,normal
evt-d8257171,normal,normal,normal
evt-72c42efe,normal,normal,normal
evt-d1649eb7,normal,normal,normal
evt-4520f2f2,normal,normal,normal
evt-2666e6c4,normal,normal,normal
evt-2e2a5eaf,normal,normal,normal
evt-bb6b5d74,normal,normal,normal
evt-8af4b83e,normal,normal,normal
evt-f8addea3,normal,normal,normal
evt-71562bc6,normal,normal,normal
evt-b2abe6d2,normal,normal,normal
evt-1017843b,normal,normal,normal
evt-89ce6a5d,normal,normal,normal
evt-8b35a705,normal,normal,normal
evt-b8d6e65b,normal,normal,normal
evt-0dd0c957,normal,normal,normal
evt-bf26ed92,normal,normal,normal
evt-433d7089,normal,normal,normal
evt-991c11d0,normal,normal,normal
evt-013ba0df,normal,normal,normal
evt-696e4a41,normal,normal,normal
evt-ce823e16,normal,normal,normal
evt-e979b7ad,normal,normal,normal
evt-0289122c,normal,normal,normal
evt-e9c47454,normal,normal,normal
evt-b24fd854,normal,normal,normal
evt-988c120d,normal,normal,normal
evt-0e57390b,normal,normal,normal
evt-d5898b1f,normal,normal,normal
evt-2ef8eb93,normal,normal,normal
evt-8bfd6ea5,normal,normal,normal
evt-2fc7aad4,normal,normal,normal
evt-a6ea42fa,normal,normal,normal
evt-c4e7e2e7,normal,normal,normal
evt-ed25d6af,normal,normal,normal
evt-717a9b50,normal,normal,normal
evt-656b137c,normal,normal,normal
evt-38189a93,normal,normal,normal
evt-28436592,normal,normal,normal
evt-747df127,normal,normal,normal
evt-cf2277c2,normal,normal,normal
evt-5e05a38f,normal,normal,normal
evt-e8e69223,normal,normal,normal
evt-ffcd654a,normal,normal,normal
evt-6535e87c,normal,normal,normal
evt-4343d9fd,normal,normal,normal
evt-fbfbb20e,normal,normal,normal
evt-1feb8e4b,normal,normal,normal
evt-9f300d61,normal,normal,normal
evt-d8b86a1e,normal,normal,normal
evt-811d52e9,normal,normal,normal
evt-3c0a4695,normal,normal,normal
evt-38adb909,normal,normal,normal
evt-f9a38f29,normal,normal,normal
evt-6d599bc8,normal,normal,normal
evt-55008974,normal,normal,normal
evt-6a7c4a94,normal,normal,normal
evt-bfb46ad2,normal,normal,normal
evt-3b67c8b2,normal,normal,normal
evt-fb75f6cd,normal,normal,normal
evt-f1413c22,normal,normal,normal
evt-6982ab4b,normal,normal,normal
evt-6b7b9f99,normal,normal,normal
evt-2f2f46a3,normal,normal,normal
evt-5e8d4d03,normal,normal,normal
evt-355d6cba,normal,normal,normal
evt-4a1238f2,normal,normal,normal
evt-194e833a,normal,normal,normal
evt-f5eb0159,normal,normal,normal
evt-dde0795a,normal,normal,normal
evt-23c1fc4f,normal,normal,normal
evt-c24a14a4,normal,normal,normal
evt-5cfe10e7,normal,normal,normal
evt-3b1768bb,normal,normal,normal
evt-a78e4a9e,normal,normal,normal
evt-97ccf1b1,normal,normal,normal
evt-7a06a11f,normal,normal,normal
evt-79983bae,normal,normal,normal
evt-36870bf4,normal,normal,normal
evt-34e3b991,normal,normal,normal
evt-a160a507,normal,normal,normal
evt-ce437a63,normal,normal,normal
evt-23331c87,normal,normal,normal
evt-eb326b6e,normal,normal,normal
evt-4d68d31b,normal,normal,normal
evt-fbdc5785,normal,normal,normal
evt-d0284870,normal,normal,normal
evt-0f56a004,normal,normal,normal
evt-18f668b7,normal,normal,normal
evt-e255820f,normal,normal,normal
evt-993c575d,normal,normal,normal
evt-4f0f4898,normal,normal,normal
evt-dcc3a841,normal,normal,normal
evt-d8666db8,normal,normal,normal
evt-519b70cc,normal,normal,normal
evt-0dd57eb0,normal,normal,normal
evt-0655679a,normal,normal,normal
evt-0518d9e8,normal,normal,normal
evt-3daa3c53,normal,normal,normal
evt-4898a07d,normal,normal,normal
evt-a89c6c4c,normal,normal,normal
evt-56980052,normal,normal,normal
evt-bdeabfa1,normal,normal,normal
evt-cd6ea2b4,normal,normal,normal
evt-9195d3e6,normal,normal,normal
evt-8c1ec496,normal,normal,normal
evt-cfd81bd3,normal,normal,normal
evt-52970081,normal,normal,normal
evt-87e9f76f,normal,normal,normal
evt-3cb5599b,normal,normal,normal
evt-67da0e51,normal,normal,normal
evt-ea24a692,normal,normal,normal
evt-c4b0b272,normal,normal,normal
evt-6a890c7f,normal,normal,normal
evt-1d457358,normal,normal,normal
evt-c7116246,normal,normal,normal
evt-94b619e2,normal,normal,normal
evt-db9c20b4,normal,normal,normal
evt-554a1345,normal,normal,normal
evt-74d2663c,normal,normal,normal
evt-5f273c58,normal,normal,normal
evt-d7fabca0,normal,normal,normal
evt-514a6876,normal,normal,normal
evt-3075717f,normal,normal,normal
evt-38df4e49,normal,normal,normal
evt-45d0706c,normal,normal,normal
evt-d645cf05,normal,normal,normal
evt-11a8dcf9,normal,normal,normal
evt-bbe77b5b,normal,normal,normal
evt-2b7ec785,normal,normal,normal
evt-7b005581,normal,normal,normal
evt-57782361,normal,normal,normal
evt-47bb5c51,normal,normal,normal
evt-34bc2dbd,normal,normal,normal
evt-4f59f49f,normal,normal,normal
evt-c943d24e,normal,normal,normal
evt-6dd39548,normal,normal,normal
evt-851a3aa1,normal,normal,normal
evt-696aa56f,normal,normal,normal
evt-8fafa9e3,normal,normal,normal
evt-6bebd7f8,normal,normal,normal
evt-d519e10c,normal,normal,normal
evt-bf4e393b,normal,normal,normal
evt-de64955c,normal,normal,normal
evt-77ad3bb1,normal,normal,normal
evt-c36cf27a,normal,normal,normal
evt-01445973,normal,normal,normal
evt-6dd1a32d,normal,normal,normal
evt-737fe29a,normal,normal,normal
evt-b31c4fb4,normal,normal,normal
evt-c82b926f,normal,normal,normal
evt-0ac26b4a,normal,normal,normal
evt-a10aca94,normal,normal,normal
evt-bc0bf676,normal,normal,normal
evt-02705785,normal,normal,normal
evt-1bda20af,normal,normal,normal
evt-ba2b26f7,normal,normal,normal
evt-0a55facb,normal,normal,normal
evt-75ab5508,normal,normal,normal
evt-872a0d93,normal,normal,normal
evt-c87365f5,normal,normal,normal
evt-16096b59,normal,normal,normal
evt-b4d1aba9,normal,normal,normal
evt-481eee38,normal,normal,normal
evt-7bafb45a,normal,normal,normal
evt-71a2095c,normal,normal,normal
evt-71ffa147,normal,normal,normal
evt-a8bcde60,normal,normal,normal
evt-19c052a4,normal,normal,normal
evt-d5a0ea2f,normal,normal,normal
evt-84055a8d,normal,normal,normal
evt-651c8807,normal,normal,normal
evt-b896fdbb,normal,normal,normal
evt-2e79cfaf,normal,normal,normal
evt-c44994d6,normal,normal,normal
evt-aed850ec,normal,normal,normal
evt-9e6a1599,normal,normal,normal
evt-f1e94b49,normal,normal,normal
evt-a5b103d5,normal,normal,normal
evt-83d799ae,normal,normal,normal
evt-3889a133,normal,normal,normal
evt-9d6dcc13,normal,normal,normal
evt-e93e17b7,normal,normal,normal
evt-48024a6a,normal,normal,normal
evt-31ad1b2d,normal,normal,normal
evt-8cb66377,normal,normal,normal
evt-b90f68e1,normal,normal,normal
evt-787a69e4,normal,normal,normal
evt-b47a7a01,normal,normal,normal
evt-505b6716,normal,normal,normal
evt-58ca3ff6,normal,normal,normal
evt-9fc9f056,normal,normal,normal
evt-dac3ec52,normal,normal,normal
evt-4e89aca2,normal,normal,normal
evt-d4c79339,normal,normal,normal
evt-4e87c17b,normal,normal,normal
evt-16f0145c,normal,normal,normal
evt-342f139a,normal,normal,normal
evt-c97c8f75,normal,normal,normal
evt-ab6ec883,normal,normal,normal
evt-21b1ca2e,normal,normal,normal
evt-7ee376ac,normal,normal,normal
evt-3ee51e2d,normal,normal,normal
evt-a8394c7f,normal,normal,normal
evt-6020b0c9,normal,normal,normal
evt-d1d17518,normal,normal,normal
evt-f6a73ec5,normal,normal,normal
evt-f38f65b0,normal,normal,normal
evt-625061b9,normal,normal,normal
evt-49a206e2,normal,normal,normal
evt-d4ae9e89,normal,normal,normal
evt-aef64dcf,normal,normal,normal
evt-733a5ddb,normal,normal,normal
evt-0b60ea96,normal,normal,normal
evt-bfe3961e,normal,normal,normal
evt-2e4839fc,normal,normal,normal
evt-44a20b4d,normal,normal,normal
evt-5b63fe1e,normal,normal,normal
evt-329b4686,normal,normal,normal
evt-41edf300,normal,normal,normal
evt-50127caa,normal,normal,normal
evt-890a9c9a,normal,normal,normal
evt-6229ac9c,normal,normal,normal
evt-b1a362bf,normal,normal,normal
evt-38b0ba74,normal,normal,normal
evt-1d2c25db,normal,normal,normal
evt-82224e9f,normal,normal,normal
evt-2fbe4f62,normal,normal,normal
evt-41ab0564,normal,normal,normal
evt-cf2c4a33,normal,normal,normal
evt-39397437,normal,normal,normal
evt-42cc4a17,normal,normal,normal
evt-3ad10ac1,normal,normal,normal
evt-957f5cdb,normal,normal,normal
evt-fb06c6e7,normal,normal,normal
evt-7ec9cc20,normal,normal,normal
evt-769a1b2a,normal,normal,normal
evt-0541de25,normal,normal,normal
evt-c857816e,normal,normal,normal
evt-3f7e52c9,normal,normal,normal
evt-077b92e9,normal,normal,normal
evt-8dee6ca6,normal,normal,normal
evt-e20a32ba,normal,normal,normal
evt-62c1981f,normal,normal,normal
evt-f487b129,normal,normal,normal
evt-f7135859,normal,normal,normal
evt-c69b50ff,normal,normal,normal
evt-e9138b7f,normal,normal,normal
evt-3ee08087,normal,normal,normal
evt-fe846fa8,normal,normal,normal
evt-1be6fa8b,normal,normal,normal
evt-229f0b6a,normal,normal,normal
evt-9df45319,normal,normal,normal
evt-8101286f,normal,normal,normal
evt-0e6933b5,normal,normal,normal
evt-f309023d,normal,normal,normal
evt-878f8ed9,normal,normal,normal
evt-c7aec906,normal,normal,normal
evt-a6373d76,normal,normal,normal
evt-15959595,normal,normal,normal
evt-d5e27f42,normal,normal,normal
evt-7895a491,normal,normal,normal
evt-b866aab8,normal,normal,normal
evt-dbc60297,normal,normal,normal
evt-14d33507,normal,normal,normal
evt-c5a1830f,normal,normal,normal
evt-383085ba,normal,normal,normal
evt-b2bd338f,normal,normal,normal
evt-8cdf9ea6,normal,normal,normal
evt-02fb696e,normal,normal,normal
evt-d280d054,normal,normal,normal
evt-6b0e49ab,normal,normal,normal
evt-a369c58f,normal,normal,normal
evt-72f016f6,normal,normal,normal
evt-876cb291,normal,normal,normal
evt-562b1c04,normal,normal,normal
evt-ada02565,normal,normal,normal
evt-7f8e2297,normal,normal,normal
evt-c0f00dd8,normal,normal,normal
evt-aab8153c,normal,normal,normal
evt-8af1e639,normal,normal,normal
evt-0e7464a7,normal,normal,normal
evt-30a5fe22,normal,normal,normal
evt-f7cd52c0,normal,normal,normal
evt-30bea2a5,normal,normal,normal
evt-b26510fa,normal,normal,normal
evt-43228ecc,normal,normal,normal
evt-27ac5eea,normal,normal,normal
evt-b3d0a202,normal,normal,normal
evt-943867ca,normal,normal,normal
evt-b118d6ee,normal,normal,normal
evt-ee6becd8,normal,normal,normal
evt-8e6d2f3d,normal,normal,normal
evt-0e1ff0e0,normal,normal,normal
evt-5244ea42,normal,normal,normal
evt-60e5f369,normal,normal,normal
evt-16469364,normal,normal,normal
evt-81233794,normal,normal,normal
evt-2a0b02a8,normal,normal,normal
evt-d8dc6dd0,normal,normal,normal
evt-4d75c446,normal,normal,normal
evt-dd78561d,normal,normal,normal
evt-13dec05a,normal,normal,normal
evt-ea842d77,normal,normal,normal
evt-cc2b7879,normal,normal,normal
evt-60496da2,normal,normal,normal
evt-e5a62580,normal,normal,normal
evt-1b348966,normal,normal,normal
evt-9c730393,normal,normal,normal
evt-8d7abd2b,normal,normal,normal
evt-e2f63170,normal,normal,normal
evt-b4db4a7a,normal,normal,normal
evt-81926b59,normal,normal,normal
evt-51a6dea4,normal,normal,normal
evt-3f956eb0,normal,normal,normal
evt-3f7c4a74,normal,normal,normal
evt-b31a9dc3,normal,normal,normal
evt-74e4bb7c,normal,normal,normal
evt-6f32f1f3,normal,normal,normal
evt-4462cdbb,normal,normal,normal
evt-3f9b04a2,normal,normal,normal
evt-14ce2996,normal,normal,normal
evt-ef312f21,normal,normal,normal
evt-17cd97f4,normal,normal,normal
evt-4190f5db,normal,normal,normal
evt-210d96a7,normal,normal,normal
evt-ae23bf08,normal,normal,normal
evt-9c232406,normal,normal,normal
evt-0eff5054,normal,normal,normal
evt-1e556db3,normal,normal,normal
evt-5b92a6b6,normal,normal,normal
evt-88575266,normal,normal,normal
evt-992e2137,normal,normal,normal
evt-a4e9d653,normal,normal,normal
evt-72e98b11,normal,normal,normal
evt-9959e957,normal,normal,normal
evt-2dc15d36,normal,normal,normal
evt-c00ca996,normal,normal,normal
evt-1727fd23,normal,normal,normal
evt-36b2e41c,normal,normal,normal
evt-5d9981cd,normal,normal,normal
evt-8fc9f8b1,normal,normal,normal
evt-a70b88dd,normal,normal,normal
evt-5ede5fbd,normal,normal,normal
evt-da39103c,normal,normal,normal
evt-e8d0ae3c,normal,normal,normal
evt-50d38dd9,normal,normal,normal
evt-70d116de,normal,normal,normal
evt-658f6526,normal,normal,normal
evt-dc35e859,normal,normal,normal
evt-3ad67001,normal,normal,normal
evt-8f323632,normal,normal,normal
evt-3f761b68,normal,normal,normal
evt-e67b2bca,normal,normal,normal
evt-0052c6ea,normal,normal,normal
evt-27f3f5b7,normal,normal,normal
evt-0e7ba268,normal,normal,normal
evt-deb8a64e,normal,normal,normal
evt-8f859927,normal,normal,normal
evt-adc51caf,normal,normal,normal
evt-cf112aa8,normal,normal,normal
evt-4f28a83c,normal,normal,normal
evt-277068b1,normal,normal,normal
evt-782a03c1,normal,normal,normal
evt-b45a05d1,normal,normal,normal
evt-f9b47fdb,normal,normal,normal
evt-bce664d2,normal,normal,normal
evt-fe6640ee,normal,normal,normal
evt-be863479,normal,normal,normal
evt-1f4844b4,normal,normal,normal
evt-b6d65ef5,normal,normal,normal
evt-90e250e2,normal,normal,normal
evt-7773acd1,normal,normal,normal
evt-7374f74a,normal,normal,normal
evt-bad09d2e,normal,normal,normal
evt-e709fac7,normal,normal,normal
evt-ff7eb9fc,normal,normal,normal
evt-44e984e7,anomaly,insider_drift,gradual_scope_expansion
evt-cf4fb06c,normal,normal,normal
evt-9fe6b92d,normal,normal,normal
evt-a598fabe,normal,normal,normal
evt-dff8a4c8,normal,normal,normal
evt-fc78ad7c,normal,normal,normal
evt-16682da6,normal,normal,normal
evt-ace539c4,normal,normal,normal
evt-2b374445,normal,normal,normal
evt-467ea6eb,normal,normal,normal
evt-77aae8ee,normal,normal,normal
evt-4dfffa50,normal,normal,normal
evt-14f1e339,normal,normal,normal
evt-0b6ac33e,normal,normal,normal
evt-afb2d232,normal,normal,normal
evt-2c254ccc,normal,normal,normal
evt-97d473a6,normal,normal,normal
evt-7ea3e2d0,normal,normal,normal
evt-0f4a545d,normal,normal,normal
evt-a3e0ae83,normal,normal,normal
evt-b09fb254,normal,normal,normal
evt-1212811a,normal,normal,normal
evt-11567f5f,normal,normal,normal
evt-e8c2b99c,normal,normal,normal
evt-e73fb586,normal,normal,normal
evt-e8efafcb,normal,normal,normal
evt-ee4df727,normal,normal,normal
evt-a52c70bb,normal,normal,normal
evt-1b4ba4ea,normal,normal,normal
evt-3276bc7b,normal,normal,normal
evt-b14c68d8,normal,normal,normal
evt-5bc33746,normal,normal,normal
evt-7b7404a2,normal,normal,normal
evt-24bbbe5d,normal,normal,normal
evt-23b91a9d,normal,normal,normal
evt-eff4770d,normal,normal,normal
evt-594b86c4,normal,normal,normal
evt-9beed6fc,normal,normal,normal
evt-04690d4f,normal,normal,normal
evt-9a4888db,normal,normal,normal
evt-b81fe135,normal,normal,normal
evt-75b91005,normal,normal,normal
evt-a71eca96,normal,normal,normal
evt-d9e2e040,normal,normal,normal
evt-815ea9a5,normal,normal,normal
evt-df51d2d5,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-9dfaa4cd,normal,normal,normal
evt-62ef3c5e,normal,normal,normal
evt-fd3712f1,normal,normal,normal
evt-a3214375,normal,normal,normal
evt-9e3b4f7f,normal,normal,normal
evt-69183bd0,normal,normal,normal
evt-96b6eb46,normal,normal,normal
evt-d64ab09d,normal,normal,normal
evt-c9106551,normal,normal,normal
evt-64a332fd,normal,normal,normal
evt-abe9d6ec,normal,normal,normal
evt-a38b4f93,normal,normal,normal
evt-60d05d4e,normal,normal,normal
evt-39aae298,normal,normal,normal
evt-ad4733bf,normal,normal,normal
evt-e3a10687,normal,normal,normal
evt-a98e4adc,normal,normal,normal
evt-20d83051,normal,normal,normal
evt-e967623d,normal,normal,normal
evt-de52d1f4,normal,normal,normal
evt-4cf9444a,normal,normal,normal
evt-99b2e3ac,normal,normal,normal
evt-4376be37,normal,normal,normal
evt-ee287831,normal,normal,normal
evt-7f717e70,normal,normal,normal
evt-d401a2e9,normal,normal,normal
evt-0834ef75,normal,normal,normal
evt-0c82989f,normal,normal,normal
evt-f600a75d,normal,normal,normal
evt-91ce4bb3,normal,normal,normal
evt-1bc47f83,normal,normal,normal
evt-72767f9e,normal,normal,normal
evt-691390eb,normal,normal,normal
evt-39c7194a,normal,normal,normal
evt-5656e1e7,normal,normal,normal
evt-06c61990,normal,normal,normal
evt-7ea8d2d1,normal,normal,normal
evt-41fa5e5c,normal,normal,normal
evt-d0771845,normal,normal,normal
evt-63c1f6a2,normal,normal,normal
evt-7893fdd0,normal,normal,normal
evt-b70d5ae4,normal,normal,normal
evt-6aaca77c,normal,normal,normal
evt-10e36b5c,normal,normal,normal
evt-4eda5464,normal,normal,normal
evt-5545cc57,normal,normal,normal
evt-d36a7d3d,normal,normal,normal
evt-98685dc6,normal,normal,normal
evt-e2f02163,normal,normal,normal
evt-b315dd5a,normal,normal,normal
evt-09475019,normal,normal,normal
evt-1267d9ff,normal,normal,normal
evt-93cdd741,normal,normal,normal
evt-312164dd,normal,normal,normal
evt-32ed7c4a,normal,normal,normal
evt-f5f4d807,normal,normal,normal
evt-ba957d80,normal,normal,normal
evt-e852302b,normal,normal,normal
evt-95d717e7,normal,normal,normal
evt-14980223,normal,normal,normal
evt-ffbab3a1,normal,normal,normal
evt-2248793d,anomaly,device_spoofing,os_family_mismatch
evt-e1d1b258,normal,normal,normal
evt-5ee20519,normal,normal,normal
evt-78d16233,normal,normal,normal
evt-193da771,normal,normal,normal
evt-26fe281d,normal,normal,normal
evt-42b89152,normal,normal,normal
evt-183ec4b4,normal,normal,normal
evt-c1ce4837,normal,normal,normal
evt-4343ea79,normal,normal,normal
evt-1a0db62c,normal,normal,normal
evt-e35b256c,anomaly,device_spoofing,os_family_mismatch
evt-e15391ad,normal,normal,normal
evt-be1c6b86,normal,normal,normal
evt-93c57f72,normal,normal,normal
evt-277698b5,normal,normal,normal
evt-317cc442,normal,normal,normal
evt-be52fa8b,normal,normal,normal
evt-d930d485,normal,normal,normal
evt-4ae96dca,normal,normal,normal
evt-7e4076b6,normal,normal,normal
evt-582df40b,normal,normal,normal
evt-ba8e834e,normal,normal,normal
evt-8eb2ffb1,normal,normal,normal
evt-c23b33a0,normal,normal,normal
evt-852535e2,normal,normal,normal
evt-d7f2024a,normal,normal,normal
evt-4a4d8753,normal,normal,normal
evt-76e09075,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-044261b5,normal,normal,normal
evt-323b1ac4,normal,normal,normal
evt-1b99a8d5,normal,normal,normal
evt-bc8e864f,normal,normal,normal
evt-0458e747,normal,normal,normal
evt-2edd5efe,normal,normal,normal
evt-07d0b4f0,normal,normal,normal
evt-b340f36c,normal,normal,normal
evt-49b1506a,normal,normal,normal
evt-2cbc90df,normal,normal,normal
evt-232f4411,anomaly,device_spoofing,os_family_mismatch
evt-9df984fc,normal,normal,normal
evt-fe529661,normal,normal,normal
evt-9e9d59b5,normal,normal,normal
evt-0d5d2b78,normal,normal,normal
evt-4cdf96ac,normal,normal,normal
evt-22fcfac2,normal,normal,normal
evt-b764cb97,normal,normal,normal
evt-bce6e26c,normal,normal,normal
evt-03e9d42f,normal,normal,normal
evt-862e8a21,normal,normal,normal
evt-9c28bdfe,normal,normal,normal
evt-81eb3ced,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-5d980134,normal,normal,normal
evt-a599b0ad,normal,normal,normal
evt-912b8b76,normal,normal,normal
evt-a6d31539,normal,normal,normal
evt-6298df8f,normal,normal,normal
evt-c181e91d,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-6015969d,normal,normal,normal
evt-48abc809,normal,normal,normal
evt-8ecbd4d5,normal,normal,normal
evt-a572f382,normal,normal,normal
evt-ae2818d0,normal,normal,normal
evt-ac32a2d0,normal,normal,normal
